Question ID (machine readable),Response ID (machine readable),Response value,Answer requirement,Human-friendly question label
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y manejo de datos (Historial de búsqueda en la app)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y manejo de datos (Historial de búsqueda en la app)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y manejo de datos (Historial de búsqueda en la app)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Administración de la cuenta
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y manejo de datos (Historial de búsqueda en la app)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Funciones de la app
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y manejo de datos (Historial de búsqueda en la app)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Estadísticas
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y manejo de datos (Historial de búsqueda en la app)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y manejo de datos (Historial de búsqueda en la app)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Seguridad, cumplimiento y prevención de fraudes"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y manejo de datos (Historial de búsqueda en la app)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y manejo de datos (Historial de búsqueda en la app)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y manejo de datos (Historial de búsqueda en la app)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Administración de la cuenta
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Uso y manejo de datos (Apps instaladas)/¿Estos datos se recopilan, se comparten o ambas?/Recopilados"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Uso y manejo de datos (Apps instaladas)/¿Estos datos se recopilan, se comparten o ambas?/Compartidos"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Uso y manejo de datos (Apps instaladas)/¿Estos datos se procesan de forma efímera?
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Estos datos son necesarios para tu app o los usuarios pueden decidir si se recopilan o no?/Los usuarios pueden decidir si los datos se recopilan o no
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Estos datos son necesarios para tu app o los usuarios pueden decidir si se recopilan o no?/La recopilación de datos es necesaria (los usuarios no pueden desactivar esta opción)
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Funciones de la app
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Estadísticas
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y manejo de datos (Apps instaladas)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Seguridad, cumplimiento y prevención de fraudes"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Administración de la cuenta
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Funciones de la app
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Estadísticas
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y manejo de datos (Apps instaladas)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Seguridad, cumplimiento y prevención de fraudes"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y manejo de datos (Apps instaladas)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Administración de la cuenta
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Uso y manejo de datos (Otro contenido generado por usuarios)/¿Estos datos se recopilan, se comparten o ambas?/Recopilados"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Uso y manejo de datos (Otro contenido generado por usuarios)/¿Estos datos se recopilan, se comparten o ambas?/Compartidos"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Estos datos se procesan de forma efímera?
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Estos datos son necesarios para tu app o los usuarios pueden decidir si se recopilan o no?/Los usuarios pueden decidir si los datos se recopilan o no
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Estos datos son necesarios para tu app o los usuarios pueden decidir si se recopilan o no?/La recopilación de datos es necesaria (los usuarios no pueden desactivar esta opción)
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Funciones de la app
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Estadísticas
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y manejo de datos (Otro contenido generado por usuarios)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Seguridad, cumplimiento y prevención de fraudes"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Administración de la cuenta
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Funciones de la app
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Estadísticas
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y manejo de datos (Otro contenido generado por usuarios)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Seguridad, cumplimiento y prevención de fraudes"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y manejo de datos (Otro contenido generado por usuarios)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Administración de la cuenta
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Uso y manejo de datos (Otras acciones)/¿Estos datos se recopilan, se comparten o ambas?/Recopilados"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Uso y manejo de datos (Otras acciones)/¿Estos datos se recopilan, se comparten o ambas?/Compartidos"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Uso y manejo de datos (Otras acciones)/¿Estos datos se procesan de forma efímera?
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Estos datos son necesarios para tu app o los usuarios pueden decidir si se recopilan o no?/Los usuarios pueden decidir si los datos se recopilan o no
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Estos datos son necesarios para tu app o los usuarios pueden decidir si se recopilan o no?/La recopilación de datos es necesaria (los usuarios no pueden desactivar esta opción)
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Funciones de la app
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Estadísticas
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y manejo de datos (Otras acciones)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Seguridad, cumplimiento y prevención de fraudes"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Administración de la cuenta
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Funciones de la app
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Estadísticas
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Comunicaciones del desarrollador
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Uso y manejo de datos (Otras acciones)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Seguridad, cumplimiento y prevención de fraudes"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Publicidad o marketing
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Personalización
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Uso y manejo de datos (Otras acciones)/¿Para qué se usan y comparten los datos de los usuarios? Selecciona todas las opciones que correspondan./Administración de la cuenta
PSL_DATA_USAGE_RESPONSES:PSL_DEVICE_ID:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Uso y manejo de datos (Dispositivo u otros IDs)/¿Estos datos se recopilan, se comparten o ambas?/Recopilados"
PSL_DATA_USAGE_RESPONSES:PSL_DEVICE_ID:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Uso y manejo de datos (Dispositivo u otros IDs)/¿Estos datos se recopilan, se comparten o ambas?/Compartidos"
PSL_DATA_USAGE_RESPONSES:PSL_DEVICE_ID:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Uso y manejo de datos (Dispositivo u otros IDs)/¿Estos datos se procesan de forma efímera?
PSL_DATA_USAGE_RESPONSES:PSL_DEVICE_ID:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Uso y manejo de datos (Dispositivo u otros IDs)/¿Estos datos son necesarios para tu app o los usuarios pueden decidir si se recopilan o no?/Los usuarios pueden decidir si los datos se recopilan o no
PSL_DATA_USAGE_RESPONSES:PSL_DEVICE_ID:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,Uso y manejo de datos (Dispositivo u otros IDs)/¿Estos datos son necesarios para tu app o los usuarios pueden decidir si se recopilan o no?/La recopilación de datos es necesaria (los usuarios no pueden desactivar esta opción)
PSL_DATA_USAGE_RESPONSES:PSL_DEVICE_ID:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Uso y manejo de datos (Dispositivo u otros IDs)/¿Por qué se recopilan los datos de los usuarios? Selecciona todas las opciones que correspondan./Funciones de la app
